"product_id","category","total_revenue","revenue_rank","cumulative_revenue_pct","product_number","total_products","pareto_segment"
"27777fe4174b166a89d2359ba1eeec7b","auto",380.94,8156,77.90,8156,32216,"Remaining 80% Products"
"882ebbd926d1093b09ff76e976866954","furniture_decor",380.89,8157,77.90,8157,32216,"Remaining 80% Products"
"7d3677c27db94bb3e1edc5d8cb313145","sports_leisure",380.77,8158,77.91,8158,32216,"Remaining 80% Products"
"aa968acdefd6d319d1f19bdc5c04670d","housewares",380.74,8159,77.91,8159,32216,"Remaining 80% Products"
"e68ede48908dfec1ba4abbcdb86b420f","watches_gifts",380.68,8160,77.91,8160,32216,"Remaining 80% Products"
"fdd7bd74464daed1af6c0b21d9c654d4","computers_accessories",380.68,8160,77.91,8161,32216,"Remaining 80% Products"
"583f23b0484747654c01a98021608a89","stationery",380.55,8162,77.92,8162,32216,"Remaining 80% Products"
"480be8d20c4b6a7df1eae0f2c17f2db2","books_general_interest",380.43,8163,77.92,8163,32216,"Remaining 80% Products"
"e5f3a09149ee7db697907f61e7366267","books_general_interest",380.43,8163,77.92,8164,32216,"Remaining 80% Products"
"be92bd4ffb2aeb2776beaf42860ce0ce","computers_accessories",380.40,8165,77.92,8165,32216,"Remaining 80% Products"
"e91bea61ea0d665e4c445d6461586e13","computers_accessories",380.40,8165,77.93,8166,32216,"Remaining 80% Products"
"eac894f4cb6bb0f613f80bdbfb18fa57","toys",380.35,8167,77.93,8167,32216,"Remaining 80% Products"
"978859c6048ded0fa8bf3b9ea8236387","housewares",380.31,8168,77.93,8168,32216,"Remaining 80% Products"
"405ddf5d2dcf01d473da98a6ab097020","watches_gifts",380.30,8169,77.93,8169,32216,"Remaining 80% Products"
"5f76bb88bf4410580362879247ef7248","housewares",380.29,8170,77.94,8170,32216,"Remaining 80% Products"
"f4e2ea6624e03c8734a6504f2d55331f","watches_gifts",380.22,8171,77.94,8171,32216,"Remaining 80% Products"
"8da584c8aff7ec074bbc0c8d68713bc9","watches_gifts",380.13,8172,77.94,8172,32216,"Remaining 80% Products"
"ee232674616de808d98d869168d6217f","sports_leisure",380.13,8172,77.94,8173,32216,"Remaining 80% Products"
"d04ae06ca1423cdc5bd50d87c0f7c372","electronics",380.10,8174,77.95,8174,32216,"Remaining 80% Products"
"48633254f8b7b802b1ca8c4f4dcf3e33","art",380.03,8175,77.95,8175,32216,"Remaining 80% Products"
"a0450529bd974ebeaf93b1731184396a","cool_stuff",380.01,8176,77.95,8176,32216,"Remaining 80% Products"
"6b8d627bee6d96ddc7a0aa203ba07016","telephony",379.97,8177,77.95,8177,32216,"Remaining 80% Products"
"dbc624bf17ad3fdf6f8e5737ad9bf1cc","health_beauty",379.93,8178,77.96,8178,32216,"Remaining 80% Products"
"86271c025e6ff0c1d327388c0b4c811b","bed_bath_table",379.89,8179,77.96,8179,32216,"Remaining 80% Products"
"4ecb2783e8ddc82d12ff22a32b7490c2","health_beauty",379.84,8180,77.96,8180,32216,"Remaining 80% Products"
"b81399b264f3f525f6645f98369b1868","fashion_shoes",379.84,8180,77.96,8181,32216,"Remaining 80% Products"
"e9de4d4332d0f60d443dadf3171ad6d4","auto",379.71,8182,77.97,8182,32216,"Remaining 80% Products"
"1567eb3a02b49c99d7d07045e9ce94f5","auto",379.67,8183,77.97,8183,32216,"Remaining 80% Products"
"80ec2c3e9b6567d1b32714e79282d57f","bed_bath_table",379.48,8184,77.97,8184,32216,"Remaining 80% Products"
"9dc742d39f778e41ce3a88753f280d40","baby",379.39,8185,77.97,8185,32216,"Remaining 80% Products"
"2e8034c11f2a68aa16e0411d016b9a28","watches_gifts",379.35,8186,77.98,8186,32216,"Remaining 80% Products"
"277a12fc4d8cd5dae85d0071015bb745","health_beauty",379.32,8187,77.98,8187,32216,"Remaining 80% Products"
"765a8070ece0f1383d0f5faf913dfb9b","sports_leisure",379.27,8188,77.98,8188,32216,"Remaining 80% Products"
"f2b264b1a4602b87d64eebefc899c1d0","garden_tools",379.22,8189,77.98,8189,32216,"Remaining 80% Products"
"45af706a261242e1f74e90aee7b49a5b","bed_bath_table",379.21,8190,77.99,8190,32216,"Remaining 80% Products"
"869335bdf5f8389362b55e97c83ea1ef","sports_leisure",379.13,8191,77.99,8191,32216,"Remaining 80% Products"
"5dbd7cc557840defa81a4a99590b215e","housewares",379.11,8192,77.99,8192,32216,"Remaining 80% Products"
"8db563c3c19d3b3c0a21e2ed918c8618","computers_accessories",379.11,8192,77.99,8193,32216,"Remaining 80% Products"
"89e0afa29b7165f7a6a95381418dd471","auto",379.09,8194,78.00,8194,32216,"Remaining 80% Products"
"14bcfd08402831f2e770b142a1203d9e","health_beauty",379.00,8195,78.00,8195,32216,"Remaining 80% Products"
"388ff2c827798649fc2a40fd7af129d5","furniture_decor",379.00,8195,78.00,8196,32216,"Remaining 80% Products"
"b8fb835549196ef18695839a1a749584","furniture_decor",378.91,8197,78.00,8197,32216,"Remaining 80% Products"
"1b9257f42072f68e325a4dc79dd99ae4","sports_leisure",378.87,8198,78.01,8198,32216,"Remaining 80% Products"
"9bdb80cc5cad441e3818ce85c23ba172","industry_commerce_and_business",378.79,8199,78.01,8199,32216,"Remaining 80% Products"
"dac2eb7c1ddae28171b16e13c80a9730","consoles_games",378.75,8200,78.01,8200,32216,"Remaining 80% Products"
"ea74c867ca62f47d2c6bb8f14bdd34df","housewares",378.68,8201,78.01,8201,32216,"Remaining 80% Products"
"b1642ee7c8c39a5516b207935b1fe108","bed_bath_table",378.67,8202,78.02,8202,32216,"Remaining 80% Products"
"95d9994fadaf3720792cb0f1db17f782","christmas_supplies",378.65,8203,78.02,8203,32216,"Remaining 80% Products"
"616e6167ea0f56aab9c99b6a4ccde743","sports_leisure",378.57,8204,78.02,8204,32216,"Remaining 80% Products"
"f567d4c09e85e4faf20f896b363fb827","sports_leisure",378.50,8205,78.02,8205,32216,"Remaining 80% Products"
"341141693c1995e911d0a5843f7c289b","perfumery",378.50,8205,78.03,8206,32216,"Remaining 80% Products"
"20ed63974a9207895b4e56993e5a9a3c","furniture_decor",378.49,8207,78.03,8207,32216,"Remaining 80% Products"
"36efd30e7c14e8ed3a6557e9104112b3","electronics",378.39,8208,78.03,8208,32216,"Remaining 80% Products"
"872c150bc3167f3a4fd9214f82931358","bed_bath_table",378.39,8208,78.03,8209,32216,"Remaining 80% Products"
"e7ef7e0bc312196681f8304cf7ddd92e","auto",378.38,8210,78.03,8210,32216,"Remaining 80% Products"
"77ff4f618d7c0d6b442ecdf5f02f6a74","sports_leisure",378.34,8211,78.04,8211,32216,"Remaining 80% Products"
"b549313e552081e225fc4ae72509ff31","housewares",378.30,8212,78.04,8212,32216,"Remaining 80% Products"
"9cdea37a09cb505b1c3c5d4f50670032","bed_bath_table",378.30,8212,78.04,8213,32216,"Remaining 80% Products"
"388404eabf1c32aa6fc51105ce5220d7","musical_instruments",378.26,8214,78.04,8214,32216,"Remaining 80% Products"
"8f4325bbe83f7ee057479e45ba62a5a4","computers_accessories",378.25,8215,78.05,8215,32216,"Remaining 80% Products"
"b5661cf46c147805adc83695fb04f487","housewares",378.22,8216,78.05,8216,32216,"Remaining 80% Products"
"e3323b0d3f79bdf85b58561d2218bc12","computers_accessories",378.22,8216,78.05,8217,32216,"Remaining 80% Products"
"652c030867f364b558eb9f7dcbcf608d","toys",378.10,8218,78.05,8218,32216,"Remaining 80% Products"
"5e434712653feed8cd837cbd10ea9b18","garden_tools",378.08,8219,78.06,8219,32216,"Remaining 80% Products"
"e98e429fc8f0c5a7bec057cca4f3b6ca","health_beauty",378.05,8220,78.06,8220,32216,"Remaining 80% Products"
"59acb82068f537c60568a06ca341397f","computers_accessories",377.98,8221,78.06,8221,32216,"Remaining 80% Products"
"a787d9cee40e9de33b13d740c32359e8","bed_bath_table",377.84,8222,78.06,8222,32216,"Remaining 80% Products"
"1486ffdf6241755c77f5345b01232361","bed_bath_table",377.80,8223,78.07,8223,32216,"Remaining 80% Products"
"98615693c104cb69e8746bdbad198317","sports_leisure",377.76,8224,78.07,8224,32216,"Remaining 80% Products"
"65906875895d4c8ba11779d8bd5b1270","auto",377.70,8225,78.07,8225,32216,"Remaining 80% Products"
"8d1e9f9f3d7126c5ccdfb50c10c8e444","housewares",377.70,8225,78.07,8226,32216,"Remaining 80% Products"
"f76648d50e1f928a32d5d8559719092f","telephony",377.63,8227,78.08,8227,32216,"Remaining 80% Products"
"e81c3966e44d9ffb21a94481be3613d0","computers_accessories",377.58,8228,78.08,8228,32216,"Remaining 80% Products"
"51c37059384184b7c3db494071352b86","sports_leisure",377.55,8229,78.08,8229,32216,"Remaining 80% Products"
"e51136ef1d291cf07cc8a792b4a16f94","sports_leisure",377.53,8230,78.08,8230,32216,"Remaining 80% Products"
"5c5fe6db8a848392322c5f525ef10ce1","auto",377.45,8231,78.09,8231,32216,"Remaining 80% Products"
"ade405a562b15f95950b65eaccb3f0bb","office_furniture",377.42,8232,78.09,8232,32216,"Remaining 80% Products"
"19732aba12eb262beb9140786ec093ce","housewares",377.39,8233,78.09,8233,32216,"Remaining 80% Products"
"d8d04b94572126180be57d08fddb186a","office_furniture",377.39,8233,78.09,8234,32216,"Remaining 80% Products"
"951375c9c10ed889b35034522e5a334e","home_construction",377.39,8233,78.10,8235,32216,"Remaining 80% Products"
"fb7eda79f009c621d394406fc3c28d5c","fashion_shoes",377.33,8236,78.10,8236,32216,"Remaining 80% Products"
"66119c056c1be2d1d57d65fe7a91ce6d","sports_leisure",377.31,8237,78.10,8237,32216,"Remaining 80% Products"
"05d80513da078badb81a5f232e489376","bed_bath_table",377.14,8238,78.10,8238,32216,"Remaining 80% Products"
"ee99cd2d468819078af4687f923cf17b","office_furniture",377.07,8239,78.11,8239,32216,"Remaining 80% Products"
"c40115486002b7890dc20f64f849accf","health_beauty",377.03,8240,78.11,8240,32216,"Remaining 80% Products"
"7e0f1b886ed1dd65930f3b9a30d563d2","health_beauty",377.01,8241,78.11,8241,32216,"Remaining 80% Products"
"66f1a8d90992af09e58ab4e0496054ea","watches_gifts",377.00,8242,78.11,8242,32216,"Remaining 80% Products"
"21a6e49e01d1ee93aadbd8cdf776308f","watches_gifts",377.00,8242,78.12,8243,32216,"Remaining 80% Products"
"5370b82a213393979691c98074265584","baby",376.99,8244,78.12,8244,32216,"Remaining 80% Products"
"64a23a999b90cc6722df6d12c2ee5bf9","health_beauty",376.95,8245,78.12,8245,32216,"Remaining 80% Products"
"58498763fb69f0f0bd09bad43b2ee3f4","cool_stuff",376.83,8246,78.12,8246,32216,"Remaining 80% Products"
"0ed3993c767ad11a9d285e1a6caa2eff","musical_instruments",376.76,8247,78.13,8247,32216,"Remaining 80% Products"
"dfc090f5e254f365893c76a73809d9f7","telephony",376.63,8248,78.13,8248,32216,"Remaining 80% Products"
"e398924df814f49525ebf68af637b1bc","health_beauty",376.57,8249,78.13,8249,32216,"Remaining 80% Products"
"89a728cf89ef556b073f4464fc07e9f6","auto",376.54,8250,78.13,8250,32216,"Remaining 80% Products"
"1ede3c17889b7e18f4ac33d2fd0bef96","furniture_decor",376.54,8250,78.14,8251,32216,"Remaining 80% Products"
"fef7934cc233ee5b1dc13094d98a1465","cool_stuff",376.53,8252,78.14,8252,32216,"Remaining 80% Products"
"70ef02956d1b9d6a8b1aa4f7b206e210","sports_leisure",376.46,8253,78.14,8253,32216,"Remaining 80% Products"
"07dbfabaa4709da14c7e58ca17fe7998","sports_leisure",376.44,8254,78.14,8254,32216,"Remaining 80% Products"
"1b820caf50df248cf5ef1642359a1812","furniture_decor",376.40,8255,78.15,8255,32216,"Remaining 80% Products"
"7fb7c9580222a2af9eb7a95a6ce85fc5","housewares",376.30,8256,78.15,8256,32216,"Remaining 80% Products"
"1c1890ba1779090cd54008a3c3302921","furniture_decor",376.22,8257,78.15,8257,32216,"Remaining 80% Products"
"ed1de15b1be40001e5ed37127a6690f1","sports_leisure",376.19,8258,78.15,8258,32216,"Remaining 80% Products"
"2c925b58c178637d60168ac80cf7f836","toys",376.19,8258,78.15,8259,32216,"Remaining 80% Products"
"6e59a5107a6102148b438cb33d5a2529","luggage_accessories",375.96,8260,78.16,8260,32216,"Remaining 80% Products"
"1b06c90f0a31f14d0f505323b5723a80","garden_tools",375.48,8261,78.16,8261,32216,"Remaining 80% Products"
"39ac5a8bd0d6a65378c7d952d58b4478","sports_leisure",375.41,8262,78.16,8262,32216,"Remaining 80% Products"
"a6f97b352687ce4c26c75e81b5f2773b","fashion_bags_accessories",375.40,8263,78.16,8263,32216,"Remaining 80% Products"
"ca00f42e51fa8b6226d4c57ef6557967","watches_gifts",375.38,8264,78.17,8264,32216,"Remaining 80% Products"
"29c02f0c592b76b958c77d85f4d5b954","luggage_accessories",375.37,8265,78.17,8265,32216,"Remaining 80% Products"
"9ae571ce02784cd1dd2e3923fa636058","sports_leisure",375.28,8266,78.17,8266,32216,"Remaining 80% Products"
"76ad24d8518857df0f3dc45b2f5faf2d","health_beauty",375.26,8267,78.17,8267,32216,"Remaining 80% Products"
"731509faf04a1b5119c24cc34f0d790e","perfumery",375.13,8268,78.18,8268,32216,"Remaining 80% Products"
"d338536d3bfc9f482ee40f08bc22cce2","computers_accessories",375.12,8269,78.18,8269,32216,"Remaining 80% Products"
"9c3eb520c98b5461454930ccc3c5be7b","bed_bath_table",375.08,8270,78.18,8270,32216,"Remaining 80% Products"
"fb931f000171a7ce4963df2a8bbfe82a","musical_instruments",375.06,8271,78.18,8271,32216,"Remaining 80% Products"
"26c48bbde38fc8ca6a01eff68015e35d","perfumery",375.00,8272,78.19,8272,32216,"Remaining 80% Products"
"38b5079a807bb9f22ddfa46f929accee","perfumery",374.94,8273,78.19,8273,32216,"Remaining 80% Products"
"d220fdef3dfe133c5a725ee59ce99595","auto",374.93,8274,78.19,8274,32216,"Remaining 80% Products"
"964093075b6885bfcc6520dd216e4d8f","housewares",374.84,8275,78.19,8275,32216,"Remaining 80% Products"
"56537b99d06c3516aeaaadad438c9f64","luggage_accessories",374.79,8276,78.20,8276,32216,"Remaining 80% Products"
"56e4165a2811a685d231891404533e01","bed_bath_table",374.73,8277,78.20,8277,32216,"Remaining 80% Products"
"e82b2c6e34cf0e72cd9dd14734dfb607","health_beauty",374.49,8278,78.20,8278,32216,"Remaining 80% Products"
"9478ba3a27de728ec65cf5048a23f34c","bed_bath_table",374.35,8279,78.20,8279,32216,"Remaining 80% Products"
"ffcfaba393e8ef71937c6e8421bc2868","home_construction",374.34,8280,78.21,8280,32216,"Remaining 80% Products"
"0663a33c86fed5322e603ef430775b7b","stationery",374.33,8281,78.21,8281,32216,"Remaining 80% Products"
"3ceb44c75e6981ff0987bb90c95694c0","furniture_decor",374.32,8282,78.21,8282,32216,"Remaining 80% Products"
"8ce450d8a20c20e17ba1536a19f60d39","bed_bath_table",374.26,8283,78.21,8283,32216,"Remaining 80% Products"
"a52c53c58fd2105adfe80a817dfa5a76","bed_bath_table",374.22,8284,78.22,8284,32216,"Remaining 80% Products"
"e919bdbe0314f5cef7d86707f9d89c1e","housewares",374.16,8285,78.22,8285,32216,"Remaining 80% Products"
"14137f0fd56e4d0b8102dcfcc9b0a4fe","health_beauty",374.13,8286,78.22,8286,32216,"Remaining 80% Products"
"a9d70f6d031016d058af905f309260b0","Uncategorized",374.12,8287,78.22,8287,32216,"Remaining 80% Products"
"77ab8b22b7f8062a284b90d51735b11e","office_furniture",374.07,8288,78.23,8288,32216,"Remaining 80% Products"
"ea4d2100b24a14263ce28be19889f035","sports_leisure",374.01,8289,78.23,8289,32216,"Remaining 80% Products"
"c3c63b6c88b27cb29ec5d26fb0ab7182","toys",373.98,8290,78.23,8290,32216,"Remaining 80% Products"
"88d07a97123a341509effc395bf418c8","fashion_bags_accessories",373.97,8291,78.23,8291,32216,"Remaining 80% Products"
"6e70e2f56d6f07cde6377a05d1679f79","health_beauty",373.92,8292,78.24,8292,32216,"Remaining 80% Products"
"ff62353dc0792586fbf5eefd8dc7d4f2","computers_accessories",373.88,8293,78.24,8293,32216,"Remaining 80% Products"
"f619f125af192e28da946f3382e783a6","sports_leisure",373.82,8294,78.24,8294,32216,"Remaining 80% Products"
"34f1d812e50cac90f35094208c67cc8b","kitchen_dining_laundry_garden_furniture",373.78,8295,78.24,8295,32216,"Remaining 80% Products"
"7a82832901d5f4cd314a4e102c47bd2b","garden_tools",373.76,8296,78.24,8296,32216,"Remaining 80% Products"
"db61ac5970110fba38fe6caf8844dbf5","bed_bath_table",373.75,8297,78.25,8297,32216,"Remaining 80% Products"
"4ae9bdff117a3fa23f6f9d146a65f698","sports_leisure",373.74,8298,78.25,8298,32216,"Remaining 80% Products"
"b8731f3bf14c9557a4c5c4b94ad48d0e","computers_accessories",373.62,8299,78.25,8299,32216,"Remaining 80% Products"
"28a0482239353fd069dcf3e6d625ed5b","perfumery",373.61,8300,78.25,8300,32216,"Remaining 80% Products"
"0c11029e1f747d21ae2f131082236d7d","musical_instruments",373.57,8301,78.26,8301,32216,"Remaining 80% Products"
"9835bbd4ce057f9d65bc826bd578c93d","health_beauty",373.53,8302,78.26,8302,32216,"Remaining 80% Products"
"dcf9390408cfcc20fbe35ae75f74d0c4","auto",373.51,8303,78.26,8303,32216,"Remaining 80% Products"
"668b1e2b9471f837ba1797832e3f2012","telephony",373.44,8304,78.26,8304,32216,"Remaining 80% Products"
"2d2cdc4b136fabbf2f932bf1d1f3a891","bed_bath_table",373.44,8304,78.27,8305,32216,"Remaining 80% Products"
"ba4135f821cdef6d31f783156eaf47f7","stationery",373.39,8306,78.27,8306,32216,"Remaining 80% Products"
"a8b89693eabf7221621a71285e07f486","bed_bath_table",373.33,8307,78.27,8307,32216,"Remaining 80% Products"
"245baefabc49c30568e720610780fa9b","housewares",373.33,8307,78.27,8308,32216,"Remaining 80% Products"
"97ca99a3e712143b9cf17e31bf8f3367","fashion_underwear_beach",373.31,8309,78.28,8309,32216,"Remaining 80% Products"
"9bf850b04e5b1ec3f9e35aaf9a55ce52","furniture_decor",373.29,8310,78.28,8310,32216,"Remaining 80% Products"
"bc137217dc0cb0559a1f46e0500f50b6","baby",373.24,8311,78.28,8311,32216,"Remaining 80% Products"
"6f657bbc44514ab511c65b891301208d","housewares",373.24,8311,78.28,8312,32216,"Remaining 80% Products"
"df3655ac9aa8c6cbfa63bdd8d3b09c50","telephony",373.23,8313,78.29,8313,32216,"Remaining 80% Products"
"7648a2a07675230af77cdcd849834e57","health_beauty",373.21,8314,78.29,8314,32216,"Remaining 80% Products"
"c2dc995f95d54b9ea6dd4adb9f149ffd","health_beauty",373.15,8315,78.29,8315,32216,"Remaining 80% Products"
"71cedfb0fc49b02e2cb77b7ae1fff332","computers_accessories",373.14,8316,78.29,8316,32216,"Remaining 80% Products"
"626a944b34a60ab69c2fcf2827163c84","small_appliances",373.13,8317,78.30,8317,32216,"Remaining 80% Products"
"3047d2ab7a976a0149292daad0acba79","bed_bath_table",372.81,8318,78.30,8318,32216,"Remaining 80% Products"
"01217a683550744160a91eaa46a92305","perfumery",372.74,8319,78.30,8319,32216,"Remaining 80% Products"
"fcb72602e3e6f59e5fdb5c3a4a3de410","Uncategorized",372.70,8320,78.30,8320,32216,"Remaining 80% Products"
"c384df04227582c085d6524937a3768a","auto",372.64,8321,78.31,8321,32216,"Remaining 80% Products"
"e806a78165ce0f336140978e90640d27","baby",372.61,8322,78.31,8322,32216,"Remaining 80% Products"
"c59693326524d19305c82b2e4084a437","furniture_decor",372.52,8323,78.31,8323,32216,"Remaining 80% Products"
"a84a9e06ec9e2e2a520aa8c5b6d11150","watches_gifts",372.49,8324,78.31,8324,32216,"Remaining 80% Products"
"9a21b1152363a1bae31bf0165127b067","home_appliances",372.40,8325,78.31,8325,32216,"Remaining 80% Products"
"ea1185fcb2a7197e60bf9680e889f475","bed_bath_table",372.35,8326,78.32,8326,32216,"Remaining 80% Products"
"95340a2ad616a8f6d06e890edf417270","stationery",372.33,8327,78.32,8327,32216,"Remaining 80% Products"
"fa4e84908e2dca7e8d5c267baa88cfbb","cool_stuff",372.27,8328,78.32,8328,32216,"Remaining 80% Products"
"5177d018e1fe8b629d1b7481638b1965","computers_accessories",372.26,8329,78.32,8329,32216,"Remaining 80% Products"
"3581c0b0a9a0bcd1a49381b65b4cd7e6","bed_bath_table",372.24,8330,78.33,8330,32216,"Remaining 80% Products"
"e6afe5ce0d27df0b787daf76bd037050","garden_tools",372.16,8331,78.33,8331,32216,"Remaining 80% Products"
"97373049bc86f3b3245c07a56795b2d7","computers_accessories",372.09,8332,78.33,8332,32216,"Remaining 80% Products"
"c4fc1d4489f664ce1c6c55b7089738b2","fashion_bags_accessories",372.09,8332,78.33,8333,32216,"Remaining 80% Products"
"715c4b03fc180db258f11f6808749674","health_beauty",372.06,8334,78.34,8334,32216,"Remaining 80% Products"
"082c3f21a0fc7a07cd303552d8b6ddae","housewares",372.05,8335,78.34,8335,32216,"Remaining 80% Products"
"e1f4f59902f2935d4266b1e238d6f563","home_construction",372.00,8336,78.34,8336,32216,"Remaining 80% Products"
"fa1016994ec2803636ffb1018e33cf5b","fashion_underwear_beach",371.98,8337,78.34,8337,32216,"Remaining 80% Products"
"c6c0050be6d17e489a6945951a0dbfb6","sports_leisure",371.93,8338,78.35,8338,32216,"Remaining 80% Products"
"59dae5028ffa06d8f0151bf1fa97b7e6","computers_accessories",371.90,8339,78.35,8339,32216,"Remaining 80% Products"
"27cef810f33a53a546e924bd77b07cb3","stationery",371.88,8340,78.35,8340,32216,"Remaining 80% Products"
"bfddb6c856f2b1dc2c2aee34842c31b6","home_construction",371.87,8341,78.35,8341,32216,"Remaining 80% Products"
"674d9e3c3964c35239687c920b19a307","telephony",371.84,8342,78.36,8342,32216,"Remaining 80% Products"
"68fcd6e074680a12b9fa38a42bbfec1c","watches_gifts",371.80,8343,78.36,8343,32216,"Remaining 80% Products"
"610c673331ac3c4fa0f393ce5af9aa2e","electronics",371.80,8343,78.36,8344,32216,"Remaining 80% Products"
"af62192c9415dbf2b36c294762acd9ed","furniture_decor",371.78,8345,78.36,8345,32216,"Remaining 80% Products"
"b35c8479840135aa13a0f2d6aa8b7f38","baby",371.75,8346,78.37,8346,32216,"Remaining 80% Products"
"cc88837a83ef7b7ea2bf724434a53ef3","construction_tools_safety",371.72,8347,78.37,8347,32216,"Remaining 80% Products"
"80736543f7c5c511bccb61d1544d9d0b","bed_bath_table",371.67,8348,78.37,8348,32216,"Remaining 80% Products"
"1234e5d27a954d308ea9c87d8106a8df","auto",371.65,8349,78.37,8349,32216,"Remaining 80% Products"
"04ca6bf4b3d9aa78046f0973efe2f4b1","signaling_and_security",371.60,8350,78.38,8350,32216,"Remaining 80% Products"
"7b969300f6d3f896ec4d7af6227ecc07","sports_leisure",371.55,8351,78.38,8351,32216,"Remaining 80% Products"
"e1c6e79822274bf6763eb127ea3a15ed","furniture_decor",371.52,8352,78.38,8352,32216,"Remaining 80% Products"
"39295d6c2311ab7091b5fc95bb51bbe7","housewares",371.51,8353,78.38,8353,32216,"Remaining 80% Products"
"e95703a89b7e347a78ac894708191b36","furniture_decor",371.51,8353,78.38,8354,32216,"Remaining 80% Products"
"312284b6c3b1c1b36b46db2bcdfb150a","home_appliances",371.35,8355,78.39,8355,32216,"Remaining 80% Products"
"ac6d5ee8041a6228a27fcf80a063b7f8","watches_gifts",371.13,8356,78.39,8356,32216,"Remaining 80% Products"
"863c8ced004542495e1025bb14124580","stationery",371.08,8357,78.39,8357,32216,"Remaining 80% Products"
"6971a132d48181b7060704b73f3bfed5","bed_bath_table",371.07,8358,78.39,8358,32216,"Remaining 80% Products"
"897839cf4f8719dfc89308893a53781a","sports_leisure",370.93,8359,78.40,8359,32216,"Remaining 80% Products"
"d86a6c48f83b045cbba6df84926a1f25","toys",370.80,8360,78.40,8360,32216,"Remaining 80% Products"
"8603fd58099e4089e9811dfffe1d5ea2","stationery",370.73,8361,78.40,8361,32216,"Remaining 80% Products"
"b11b6e603959e09bb5b90095db226602","small_appliances",370.69,8362,78.40,8362,32216,"Remaining 80% Products"
"8eaa9bab89d7c3af6b8d4c7156573e79","garden_tools",370.69,8362,78.41,8363,32216,"Remaining 80% Products"
"aa2b29bee083c3eb3779f39fc09527b7","Uncategorized",370.68,8364,78.41,8364,32216,"Remaining 80% Products"
"bb3ba3a4e6d7471b6754e8e3f13f1464","toys",370.65,8365,78.41,8365,32216,"Remaining 80% Products"
"6ebb63a07bf2ac2ba7a17b0e8a4acc3d","watches_gifts",370.61,8366,78.41,8366,32216,"Remaining 80% Products"
"6cbd4637b69fff7d983bb1a757febf71","perfumery",370.49,8367,78.42,8367,32216,"Remaining 80% Products"
"2b4ad41f87f5ca9daba350c8f886b729","furniture_decor",370.46,8368,78.42,8368,32216,"Remaining 80% Products"
"f0bbc1bdaf90ddcab4aa862660dfc6d3","luggage_accessories",370.45,8369,78.42,8369,32216,"Remaining 80% Products"
"47f699d9462e071f977f612be2b5b67a","health_beauty",370.39,8370,78.42,8370,32216,"Remaining 80% Products"
"5a4ad40b009d7b9aed160df860afffec","auto",370.35,8371,78.43,8371,32216,"Remaining 80% Products"
"0bd5c2b2dd207f23739a694f006d63e6","furniture_decor",370.35,8371,78.43,8372,32216,"Remaining 80% Products"
"11fb16e86df4d50cd2c289ede0b70f42","health_beauty",370.34,8373,78.43,8373,32216,"Remaining 80% Products"
"a0de6ed943a47ab1ea06555cb9fddbab","consoles_games",370.23,8374,78.43,8374,32216,"Remaining 80% Products"
"3ad77ee47938193d6240dadba0feeaa0","perfumery",370.23,8374,78.44,8375,32216,"Remaining 80% Products"
"0cbca89e0ecfd4fe92dff4f1c27a0487","furniture_decor",370.22,8376,78.44,8376,32216,"Remaining 80% Products"
"355e78eaf102f03855b48498d1b7e996","toys",370.19,8377,78.44,8377,32216,"Remaining 80% Products"
"b451771c959791dfcb641c46c8ee1e83","sports_leisure",369.99,8378,78.44,8378,32216,"Remaining 80% Products"
"9933cfae62cc657f0eab6238a56b0750","computers_accessories",369.98,8379,78.44,8379,32216,"Remaining 80% Products"
"b9f75330f0582e2e33c3ea72ae17f499","garden_tools",369.92,8380,78.45,8380,32216,"Remaining 80% Products"
"ba85af910c6f4624929eaf3879d72321","housewares",369.87,8381,78.45,8381,32216,"Remaining 80% Products"
"9aa3269c14e72d138d7e346897444d0f","furniture_decor",369.84,8382,78.45,8382,32216,"Remaining 80% Products"
"d9cb2ed0c6d5ccdd1da7ae9e8cad120c","housewares",369.82,8383,78.45,8383,32216,"Remaining 80% Products"
"c975b90be565c8327e1b854ef05201fa","bed_bath_table",369.79,8384,78.46,8384,32216,"Remaining 80% Products"
"8adeb1032429e0cdb52dcc55cd422bda","sports_leisure",369.77,8385,78.46,8385,32216,"Remaining 80% Products"
"0a795de8287e3f8f1f6c2ddcd8091f8e","perfumery",369.77,8385,78.46,8386,32216,"Remaining 80% Products"
"bbc7e843b8e76cabfe107ad624cb2e7a","air_conditioning",369.74,8387,78.46,8387,32216,"Remaining 80% Products"
"cc53571eed3eb6a52148b2145955a0ef","toys",369.66,8388,78.47,8388,32216,"Remaining 80% Products"
"ad2b6bedd7908a039ae14d7758805299","bed_bath_table",369.64,8389,78.47,8389,32216,"Remaining 80% Products"
"4f27f86d1573b8b74b0928ca649abeac","bed_bath_table",369.64,8389,78.47,8390,32216,"Remaining 80% Products"
"87351480a75abfcf15ec67af64f28ee6","furniture_decor",369.61,8391,78.47,8391,32216,"Remaining 80% Products"
"30e77af9e7759bbaa0305d2fbc605dc4","fashion_shoes",369.60,8392,78.48,8392,32216,"Remaining 80% Products"
"b95aa596a845b94878fd6d210d7fd9b7","stationery",369.58,8393,78.48,8393,32216,"Remaining 80% Products"
"02090f97a28b3d10d19a09f045f6df34","watches_gifts",369.42,8394,78.48,8394,32216,"Remaining 80% Products"
